% Moku:Pro Lock-In Amplifier
% Input A
% Input B
% Internal demodulation: 997.000 000 Hz, 174.000 000 deg
% Lowpass filter corner frequency 100 Hz (time constant 1.59 ms), slope 24 dB / octave
% Output A - I signal, +40.0 dB gain, invert off, offset 0.000 0 V, 0 dB output gain, output disabled
% Output B - Demodulation signal, amplitude 11 mVpp, offset 0.000 0 V, 0 dB output gain, output enabled
% Internal 10 MHz clock
% Acquired 2025-06-19 T 15:07:32 +0800
% Time (s), Probe A (Probe A) (V), Probe B (Probe B) (V)
7.254343680000e-01, 4.125622e-03, -9.998296e-04
7.274179776000e-01, 4.202354e-03, -1.005184e-03
7.294015872000e-01, 4.279085e-03, -1.031571e-03
7.313851968000e-01, 4.355762e-03, -1.045813e-03
7.333688064000e-01, 4.438234e-03, -1.060000e-03
7.353524160000e-01, 4.511102e-03, -1.092239e-03
7.373360256000e-01, 4.591145e-03, -1.103445e-03
7.393196352000e-01, 4.675329e-03, -1.120006e-03
7.413032448000e-01, 4.756643e-03, -1.160138e-03
7.432868544000e-01, 4.847396e-03, -1.169246e-03
7.452704640000e-01, 4.932629e-03, -1.177527e-03
7.472540736000e-01, 5.029289e-03, -1.183102e-03
7.492376832000e-01, 5.126169e-03, -1.200988e-03
7.512212928000e-01, 5.218909e-03, -1.222627e-03
7.532049024000e-01, 5.318385e-03, -1.245260e-03
7.551885120000e-01, 5.410242e-03, -1.283405e-03
7.571721216000e-01, 5.510876e-03, -1.299635e-03
7.591557312000e-01, 5.602071e-03, -1.318238e-03
7.611393408000e-01, 5.712476e-03, -1.320281e-03
7.631229504000e-01, 5.821170e-03, -1.339160e-03
7.651065600000e-01, 5.929091e-03, -1.380231e-03
7.670901696000e-01, 6.036184e-03, -1.418100e-03
7.690737792000e-01, 6.150619e-03, -1.434274e-03
7.710573888000e-01, 6.251198e-03, -1.457514e-03
7.730409984000e-01, 6.371319e-03, -1.478712e-03
7.750246080000e-01, 6.481007e-03, -1.499248e-03
7.770082176000e-01, 6.596932e-03, -1.505265e-03
7.789918272000e-01, 6.713796e-03, -1.495935e-03
7.809754368000e-01, 6.848380e-03, -1.486717e-03
7.829590464000e-01, 6.960552e-03, -1.505485e-03
7.849426560000e-01, 7.081887e-03, -1.525414e-03
7.869262656000e-01, 7.193562e-03, -1.539821e-03
7.889098752000e-01, 7.293368e-03, -1.547384e-03
7.908934848000e-01, 7.401841e-03, -1.553180e-03
7.928770944000e-01, 7.517601e-03, -1.548985e-03
7.948607040000e-01, 7.631263e-03, -1.559032e-03
7.968443136000e-01, 7.754365e-03, -1.565049e-03
7.988279232000e-01, 7.885030e-03, -1.570349e-03
8.008115328000e-01, 8.007469e-03, -1.565877e-03
8.027951424000e-01, 8.135870e-03, -1.551580e-03
8.047787520000e-01, 8.268191e-03, -1.544735e-03
8.067623616000e-01, 8.394384e-03, -1.520721e-03
8.087459712000e-01, 8.523724e-03, -1.499137e-03
8.107295808000e-01, 8.654554e-03, -1.484784e-03
8.127131904000e-01, 8.789469e-03, -1.479485e-03
8.146968000000e-01, 8.913509e-03, -1.465353e-03
8.166804096000e-01, 9.048535e-03, -1.431293e-03
8.186640192000e-01, 9.180745e-03, -1.401981e-03
8.206476288000e-01, 9.298382e-03, -1.373662e-03
8.226312384000e-01, 9.427114e-03, -1.338663e-03
8.246148480000e-01, 9.549223e-03, -1.316582e-03
8.265984576000e-01, 9.673318e-03, -1.309240e-03
8.285820672000e-01, 9.791949e-03, -1.298034e-03
8.305656768000e-01, 9.918307e-03, -1.252437e-03
8.325492864000e-01, 1.003633e-02, -1.196792e-03
8.345328960000e-01, 1.014690e-02, -1.150201e-03
8.365165056000e-01, 1.026399e-02, -1.111008e-03
8.385001152000e-01, 1.036479e-02, -1.074187e-03
8.404837248000e-01, 1.047238e-02, -1.040127e-03
8.424673344000e-01, 1.056815e-02, -1.008883e-03
8.444509440000e-01, 1.065863e-02, -9.631751e-04
8.464345536000e-01, 1.075612e-02, -9.073652e-04
8.484181632000e-01, 1.083428e-02, -8.474152e-04
8.504017728000e-01, 1.091725e-02, -7.709044e-04
8.523853824000e-01, 1.098493e-02, -7.073662e-04
8.543689920000e-01, 1.104472e-02, -6.510595e-04
8.563526016000e-01, 1.110522e-02, -5.882942e-04
8.583362112000e-01, 1.116031e-02, -5.285097e-04
8.603198208000e-01, 1.119514e-02, -4.656340e-04
8.623034304000e-01, 1.122677e-02, -3.968515e-04
8.642870400000e-01, 1.125239e-02, -3.140476e-04
8.662706496000e-01, 1.127005e-02, -2.412906e-04
8.682542592000e-01, 1.127900e-02, -1.710729e-04
8.702378688000e-01, 1.127828e-02, -8.368715e-05
8.722214784000e-01, 1.127127e-02, 1.711281e-06
8.742050880000e-01, 1.124930e-02, 8.341114e-05
8.761886976000e-01, 1.122462e-02, 1.668775e-04
8.781723072000e-01, 1.119161e-02, 2.489085e-04
8.801559168000e-01, 1.114723e-02, 3.030623e-04
8.821395264000e-01, 1.108082e-02, 3.551184e-04
8.841231360000e-01, 1.101413e-02, 4.198158e-04
8.861067456000e-01, 1.093619e-02, 4.867766e-04
8.880903552000e-01, 1.084814e-02, 5.456225e-04
8.900739648000e-01, 1.076114e-02, 6.093816e-04
8.920575744000e-01, 1.065289e-02, 6.820282e-04
8.940411840000e-01, 1.054188e-02, 7.841530e-04
8.960247936000e-01, 1.041955e-02, 8.648040e-04
8.980084032000e-01, 1.029611e-02, 9.198962e-04
8.999920128000e-01, 1.015568e-02, 9.692473e-04
9.019756224000e-01, 1.001635e-02, 1.028149e-03
9.039592320000e-01, 9.874035e-03, 1.081640e-03
9.059428416000e-01, 9.724657e-03, 1.144626e-03
9.079264512000e-01, 9.570641e-03, 1.198890e-03
9.099100608000e-01, 9.419276e-03, 1.236814e-03
9.118936704000e-01, 9.262003e-03, 1.260883e-03
9.138772800000e-01, 9.097665e-03, 1.277885e-03
9.158608896000e-01, 8.951158e-03, 1.298862e-03
9.178444992000e-01, 8.790463e-03, 1.321826e-03
9.198281088000e-01, 8.627118e-03, 1.341202e-03
9.218117184000e-01, 8.475753e-03, 1.353126e-03
9.237953280000e-01, 8.321020e-03, 1.373441e-03
9.257789376000e-01, 8.160656e-03, 1.403029e-03
9.277625472000e-01, 8.004819e-03, 1.419425e-03
9.297461568000e-01, 7.856711e-03, 1.430023e-03
9.317297664000e-01, 7.702751e-03, 1.442830e-03
9.337133760000e-01, 7.552765e-03, 1.449013e-03
9.356969856000e-01, 7.407969e-03, 1.436041e-03
9.376805952000e-01, 7.267533e-03, 1.432784e-03
9.396642048000e-01, 7.135323e-03, 1.440678e-03
